ID,Country or Subregion,Serotype,Year,In / Out of Subregions,Epi. Week (a),Total of Dengue Cases (b),Incidence Rate (c),Laboratory Confirmed,Severe Dengue (d),(SD/D) x100 (e),Deaths,CFR (f),Population X 1000
1,Canada,  ,2015,Out,23,0,,0,0,,0,,0
1,Canada,  ,2016,Out,23,0,,0,0,,0,,0
1,Canada,  ,2017,Out,23,0,,0,0,,0,,0
1,Canada,  ,2018,Out,23,0,,0,0,,0,,0
1,Canada,  ,2019,Out,23,0,,0,0,,0,,0
1,Canada,  ,2020,Out,23,0,,0,0,,0,,0
1,United States of America,  ,2016,Out,23,452,0.14,452,0,0,0,0,"324,119"
1,United States of America,  ,2017,Out,23,99,0.03,99,3,3.03,0,0,"324,460"
1,United States of America,  ,2018,Out,23,45,0.01,45,0,0,0,0,"326,767"
1,United States of America,  ,2019,Out,23,129,0.04,129,0,0,0,0,"326,767"
1,United States of America,  ,2020,Out,23,124,0.04,124,0,0,0,0,"326,767"
1,United States of America,DEN 1,2015,Out,23,198,0.06,198,0,0,0,0,"325,128"
1,North America,  ,2015,In,,198,0.06,198,0,0,0,0,"325,128"
1,North America,  ,2016,In,,452,0.14,452,0,0,0,0,"324,119"
1,North America,  ,2017,In,,99,0.03,99,3,3.03,0,0,"324,460"
1,North America,  ,2018,In,,45,0.01,45,0,0,0,0,"326,767"
1,North America,  ,2019,In,,129,0.04,129,0,0,0,0,"326,767"
1,North America,  ,2020,In,,124,0.04,124,0,0,0,0,"326,767"
2,Belize,"DEN 1,2,3",2019,Out,23,"1,270",332.46,255,0,0,0,0,382
2,Belize,"DEN 1,3",2020,Out,23,"1,692",442.93,306,0,0,0,0,382
2,Belize,DEN 2,2015,Out,23,"1,563",449.14,137,,,,,348
2,Belize,DEN 2,2017,Out,23,"1,811",482.93,18,2,0.11,0,0,375
2,Belize,DEN 2,2018,Out,23,592,154.97,13,,,0,0,382
2,Belize,DEN 3,2016,Out,23,"2,204",600.54,86,,,,,367
2,Costa Rica,"DEN 1,2",2017,Out,23,"2,036",41.5,,0,0,0,0,"4,906"
2,Costa Rica,"DEN 1,2",2018,Out,23,904,18.25,152,0,0,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2019,Out,23,"1,564",31.58,47,0,0,0,0,"4,953"
2,Costa Rica,"DEN 1,2",2020,Out,23,"3,640",73.49,258,8,0.22,0,0,"4,953"
2,Costa Rica,"DEN 1,2,3",2015,Out,23,"1,567",31.33,0,0,0,0,0,"5,002"
2,Costa Rica,"DEN 1,2,3",2016,Out,23,"8,586",176.78,0,0,0,0,0,"4,857"
2,El Salvador,"DEN 1,2,3",2015,Out,23,"6,546",101.87,"1,145",34,0.52,0,0,"6,426"
2,El Salvador,DEN 2,2016,Out,23,"5,580",90.79,70,133,2.38,1,0.018,"6,146"
2,El Salvador,DEN 2,2017,Out,23,"1,801",28.24,42,0,0,0,0,"6,378"
2,El Salvador,DEN 2,2018,Out,23,"1,952",30.44,81,1,0.05,0,0,"6,412"
2,El Salvador,DEN 2,2019,Out,23,"4,139",64.55,306,20,0.48,0,0,"6,412"
2,El Salvador,DEN 2,2020,Out,23,"3,157",49.24,25,4,0.13,0,0,"6,412"
2,Guatemala,"DEN 1,2,3,4",2015,Out,23,"5,360",32.97,469,4,0.07,3,0.056,"16,255"
2,Guatemala,"DEN 1,2,3,4",2016,Out,23,"3,050",18.29,326,0,0,0,0,"16,673"
2,Guatemala,"DEN 1,2,3,4",2017,Out,23,"1,381",8.16,,0,0,0,0,"16,914"
2,Guatemala,"DEN 1,2,3,4",2018,Out,23,"2,123",12.31,471,24,1.13,4,0.188,"17,245"
2,Guatemala,"DEN 1,2,3,4",2019,Out,23,"5,006",29.03,383,43,0.86,21,0.419,"17,245"
2,Guatemala,"DEN 1,2,3,4",2020,Out,23,"4,078",23.65,543,13,0.32,7,0.172,"17,245"
2,Honduras,  ,2015,Out,23,"23,583",279.95,0,564,2.39,0,0,"8,424"
2,Honduras,"DEN 1,2",2019,Out,23,"15,477",169,31,"4,041",26.11,31,0.2,"9,158"
2,Honduras,"DEN 1,2",2020,Out,23,"14,757",161.14,75,"1,229",8.33,9,0.061,"9,158"
2,Honduras,"DEN 1,2,3",2018,Out,23,"3,501",37.18,,133,3.8,0,0,"9,417"
2,Honduras,DEN 2,2016,Out,22,"13,099",159.94,86,195,1.49,1,0.008,"8,190"
2,Honduras,DEN 2,2017,Out,23,"2,471",26.67,0,45,1.82,0,0,"9,265"
2,Mexico,"DEN 1,2,3",2017,Out,23,"14,151",10.96,"1,643",73,0.52,3,0.021,"129,163"
2,Mexico,"DEN 1,2,3,4",2015,Out,23,"37,025",29.56,"4,837","1,003",2.71,2,0.005,"125,236"
2,Mexico,"DEN 1,2,3,4",2016,Out,23,"31,180",24.24,"4,310","1,048",3.36,2,0.006,"128,632"
2,Mexico,"DEN 1,2,3,4",2018,Out,23,"10,645",8.14,886,71,0.67,3,0.028,"130,759"
2,Mexico,"DEN 1,2,3,4",2019,Out,23,"20,414",15.61,"2,615",239,1.17,15,0.073,"130,759"
2,Mexico,"DEN 1,2,3,4",2020,Out,23,"28,485",21.78,"3,673",349,1.23,11,0.039,"130,759"
2,Nicaragua,DEN 2,2016,Out,23,"26,278",427.28,"2,918",,,11,0.042,"6,150"
2,Nicaragua,DEN 2,2017,Out,23,"28,259",454.47,"1,208",,,1,0.004,"6,218"
2,Nicaragua,DEN 2,2018,Out,23,"17,644",280.73,447,,,0,0,"6,285"
2,Nicaragua,DEN 2,2019,Out,23,"31,463",500.6,"1,060",118,0.38,4,0.013,"6,285"
2,Nicaragua,DEN 2,2020,Out,23,"26,472",421.19,705,25,0.09,0,0,"6,285"
2,Nicaragua,"DEN 2,3",2015,Out,23,"11,732",187.5,160,0,0,0,0,"6,257"
2,Panama,DEN 1,2020,Out,23,"3,119",74.92,"1,548",11,0.35,3,0.096,"4,163"
2,Panama,"DEN 1,2",2017,Out,23,"2,474",60.36,"1,264",7,0.28,0,0,"4,099"
2,Panama,"DEN 1,2",2018,Out,23,"2,722",65.39,"1,604",6,0.22,3,0.11,"4,163"
2,Panama,"DEN 1,2,3",2015,Out,23,596,14.94,392,0,0,0,0,"3,988"
2,Panama,"DEN 1,2,3",2016,Out,22,"1,128",28.27,564,2,0.18,1,0.089,"3,990"
2,Panama,"DEN 1,3",2019,Out,23,"1,565",37.59,804,4,0.26,2,0.128,"4,163"
2,Central America Ithsmus and Mexico,  ,2015,In,,"87,972",51.17,"7,140","1,605",1.82,5,0.006,"171,936"
2,Central America Ithsmus and Mexico,  ,2016,In,,"91,105",52.06,"8,360","1,378",1.51,16,0.018,"175,005"
2,Central America Ithsmus and Mexico,  ,2017,In,,"54,384",30.67,"4,175",127,0.23,4,0.007,"177,318"
2,Central America Ithsmus and Mexico,  ,2018,In,,"40,083",22.32,"3,654",235,0.59,10,0.025,"179,616"
2,Central America Ithsmus and Mexico,  ,2019,In,,"80,898",45.1,"5,501","4,465",5.52,73,0.09,"179,357"
2,Central America Ithsmus and Mexico,  ,2020,In,,"85,400",47.61,"7,133","1,639",1.92,30,0.035,"179,357"
3,Bolivia,"DEN 1,2",2019,Out,23,"9,084",80.99,"3,951",116,1.28,17,0.187,"11,216"
3,Bolivia,"DEN 1,2",2020,Out,23,"83,033",740.31,"14,107",215,0.26,32,0.039,"11,216"
3,Bolivia,"DEN 1,2,3",2018,Out,23,"4,603",41.04,360,14,0.3,0,0,"11,216"
3,Bolivia,"DEN 1,2,4",2016,Out,23,"28,763",264.17,"3,639",42,0.15,1,0.003,"10,888"
3,Bolivia,"DEN 1,4",2015,Out,23,"20,793",188.6,"1,710",67,0.32,0,0,"11,025"
3,Bolivia,"DEN 1,4",2017,Out,23,"8,407",76.07,834,60,0.71,2,0.024,"11,052"
3,Colombia,"DEN 1,2,3",2017,Out,23,"12,492",25.46,"4,288",105,0.84,4,0.032,"49,066"
3,Colombia,"DEN 1,2,3",2018,Out,23,"12,222",24.71,,141,1.15,2,0.016,"49,465"
3,Colombia,"DEN 1,2,3",2019,Out,23,"49,249",99.56,"12,626",537,1.09,20,0.041,"49,465"
3,Colombia,"DEN 1,2,3,4",2015,Out,23,"43,975",88.79,,554,1.26,31,0.07,"49,529"
3,Colombia,"DEN 1,2,3,4",2016,Out,23,"63,132",129.76,"21,899",659,1.04,14,0.022,"48,654"
3,Colombia,"DEN 1,2,3,4",2020,Out,23,"56,923",115.08,"15,975",604,1.06,28,0.049,"49,465"
3,Ecuador,  ,2017,Out,23,"8,576",51.58,"8,576",8,0.09,5,0.058,"16,625"
3,Ecuador,  ,2018,Out,23,"1,818",10.78,70,2,0.11,0,0,"16,863"
3,Ecuador,"DEN 1,2",2019,Out,23,"3,747",22.22,682,15,0.4,2,0.053,"16,863"
3,Ecuador,"DEN 1,2",2020,Out,23,"10,958",64.98,"1,455",43,0.39,6,0.055,"16,863"
3,Ecuador,"DEN 1,2,3,4",2015,Out,23,"30,595",188.56,414,12,0.04,2,0.007,"16,226"
3,Ecuador,"DEN 1,2,4",2016,Out,23,"9,199",56.14,"9,199",28,0.3,3,0.033,"16,385"
3,Peru,"DEN 1,2",2020,Out,23,"25,498",78.33,"16,659",116,0.45,36,0.141,"32,552"
3,Peru,"DEN 1,2,3,4",2015,Out,23,"24,439",78.43,"11,793",88,0.36,27,0.11,"31,161"
3,Peru,"DEN 1,2,3,4",2016,Out,23,"24,146",75.99,"11,125",77,0.32,24,0.099,"31,774"
3,Peru,"DEN 1,2,3,4",2017,Out,23,"61,981",192.7,"18,057",183,0.3,55,0.089,"32,165"
3,Peru,"DEN 1,2,3,4",2019,Out,23,"6,387",19.62,,42,0.66,13,0.204,"32,552"
3,Peru,"DEN 2,4",2018,Out,23,"5,535",17,,48,0.87,8,0.145,"32,552"
3,Venezuela,  ,2015,Out,,,,,,,,,"31,293"
3,Venezuela,DEN 1,2017,Out,23,"3,710",11.6,,154,4.15,0,0,"31,977"
3,Venezuela,"DEN 1,2",2020,Out,23,"3,564",11.01,131,12,0.34,6,0.168,"32,381"
3,Venezuela,"DEN 1,2,3",2018,Out,23,"4,342",13.41,525,29,0.67,2,0.046,"32,381"
3,Venezuela,"DEN 1,2,3",2019,Out,23,"4,800",14.82,536,31,0.65,8,0.167,"32,381"
3,Venezuela,"DEN 1,2,3,4",2016,Out,23,"21,071",66.85,"4,323",89,0.42,29,0.138,"31,519"
3,Andean Subregion,  ,2015,In,,"119,802",86.04,"13,917",721,0.6,60,0.05,"139,234"
3,Andean Subregion,  ,2016,In,,"146,311",105.09,"50,185",895,0.61,71,0.049,"139,220"
3,Andean Subregion,  ,2017,In,,"95,166",67.55,"31,755",510,0.54,66,0.069,"140,885"
3,Andean Subregion,  ,2018,In,,"28,520",20.02,955,234,0.82,12,0.042,"142,477"
3,Andean Subregion,  ,2019,In,,"73,267",51.42,"17,795",741,1.01,60,0.082,"142,477"
3,Andean Subregion,  ,2020,In,,"179,976",126.32,"48,327",990,0.55,108,0.06,"142,477"
4,Argentina,DEN 1,2018,Out,22,"1,633",3.65,677,0,0,0,0,"44,689"
4,Argentina,"DEN 1,2,4",2020,Out,23,"58,674",131.29,"57,786",37,0.06,19,0.032,"44,689"
4,Argentina,"DEN 1,3",2017,Out,22,546,1.23,249,0,0,0,0,"44,271"
4,Argentina,"DEN 1,4",2015,Out,23,"2,517",5.97,379,0,0,0,0,"42,155"
4,Argentina,"DEN 1,4",2016,Out,23,"74,368",169.61,"39,657",0,0,11,0.015,"43,847"
4,Argentina,"DEN 1,4",2019,Out,23,"3,111",6.96,"1,209",0,0,0,0,"44,689"
4,Brazil,"DEN 1,2",2019,Out,23,"1,779,946",853.71,"1,073,251","1,150",0.06,683,0.038,"208,495"
4,Brazil,"DEN 1,2,3,4",2015,Out,23,"1,379,124",677.18,"5,248","1,365",0.1,752,0.055,"203,657"
4,Brazil,"DEN 1,2,3,4",2016,Out,23,"1,400,402",668.23,"306,480",780,0.06,569,0.041,"209,568"
4,Brazil,"DEN 1,2,3,4",2017,Out,23,"179,109",85.58,"29,269",225,0.13,93,0.052,"209,288"
4,Brazil,"DEN 1,2,3,4",2018,Out,23,"161,154",76.42,"73,819",136,0.08,62,0.038,"210,868"
4,Brazil,"DEN 1,2,3,4",2020,Out,23,"1,201,505",576.28,"691,659",745,0.06,502,0.042,"208,495"
4,Chile,  ,2015,Out,9,7,0.04,7,0,0,0,0,"17,924"
4,Chile,DEN 1,2016,Out,8,40,0.22,0,0,0,0,0,"18,132"
